CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Condition,Count,Footnote
23T165,ASCENSION ST JOHN HOSPITAL,22101 MOROSS,-,DETROIT,MI,48236,Wayne,(313) 343-4546,5,Stroke,128,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,All other conditions,130,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Brain disease or condition (non-traumatic),46,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Brain injury (traumatic),20,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Hip or femur fracture,18,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,"Hip or knee replacement, amputation or other bone or joint condition",23,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Nervous system disorder (excluding stroke),98,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Spinal cord disease or condition (non-traumatic),14,-
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Spinal cord injury (traumatic),Not Available,2
23T195,ASCENSION MACOMB-OAKLAND HOSPITAL WARREN CAMPUS,11800 E. 12 MILE,-,WARREN,MI,48093,Macomb,(586) 573-5958,5,Stroke,71,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,All other conditions,94,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Brain disease or condition (non-traumatic),40,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Brain injury (traumatic),22,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Hip or femur fracture,Less than 11,1
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,"Hip or knee replacement, amputation or other bone or joint condition",23,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Nervous system disorder (excluding stroke),32,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Spinal cord disease or condition (non-traumatic),11,-
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Spinal cord injury (traumatic),Less than 11,1
23T197,GENESYS REGIONAL MEDICAL CTR,ONE GENESYS PARKWAY,-,GRAND BLANC,MI,48439,Genesee,(810) 606-6543,5,Stroke,107,-
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,All other conditions,36,-
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Brain disease or condition (non-traumatic),Less than 11,1
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Brain injury (traumatic),17,-
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Hip or femur fracture,Less than 11,1
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,"Hip or knee replacement, amputation or other bone or joint condition",21,-
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Nervous system disorder (excluding stroke),29,-
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Spinal cord injury (traumatic),Less than 11,1
23T207,MCLAREN OAKLAND/POH MEDICAL CENTER,50 N. PERRY STREET,-,PONTIAC,MI,48342,Oakland,(248) 338-5157,5,Stroke,25,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,All other conditions,66,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Brain disease or condition (non-traumatic),19,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Brain injury (traumatic),13,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Hip or femur fracture,22,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,"Hip or knee replacement, amputation or other bone or joint condition",21,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Nervous system disorder (excluding stroke),25,-
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Spinal cord injury (traumatic),Less than 11,1
23T227,MCLAREN MACOMB,1000 HARRINGTON ST,-,MOUNT CLEMENS,MI,48043,Macomb,(586) 493-8000,5,Stroke,55,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,All other conditions,110,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Brain disease or condition (non-traumatic),84,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Brain injury (traumatic),75,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Hip or femur fracture,22,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,"Hip or knee replacement, amputation or other bone or joint condition",88,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Nervous system disorder (excluding stroke),80,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Spinal cord disease or condition (non-traumatic),34,-
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Spinal cord injury (traumatic),Less than 11,1
23T230,MARY FREE BED AT SPARROW,1215 E. MICHIGAN AVENUE,-,LANSING,MI,48912,Ingham,(517) 364-2092,5,Stroke,152,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,All other conditions,83,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Brain disease or condition (non-traumatic),63,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Brain injury (traumatic),12,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Hip or femur fracture,31,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,"Hip or knee replacement, amputation or other bone or joint condition",17,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Nervous system disorder (excluding stroke),77,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Spinal cord disease or condition (non-traumatic),21,-
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Spinal cord injury (traumatic),Less than 11,1
23T244,GARDEN CITY HOSPITAL,6245 N INKSTER RD,-,GARDEN CITY,MI,48135,Wayne,(810) 406-7937,5,Stroke,44,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,All other conditions,93,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Brain disease or condition (non-traumatic),35,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Brain injury (traumatic),55,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Hip or femur fracture,43,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,"Hip or knee replacement, amputation or other bone or joint condition",81,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Nervous system disorder (excluding stroke),134,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Spinal cord disease or condition (non-traumatic),23,-
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Spinal cord injury (traumatic),Not Available,2
23T254,ASCENSION CRITTENTON HOSPITAL,1101 WEST UNIVERSITY DRIVE,-,ROCHESTER,MI,48307,St. Clair,(502) 596-6346,5,Stroke,74,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,All other conditions,35,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Brain disease or condition (non-traumatic),20,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Brain injury (traumatic),17,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Hip or femur fracture,Less than 11,1
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,"Hip or knee replacement, amputation or other bone or joint condition",30,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Nervous system disorder (excluding stroke),13,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Spinal cord disease or condition (non-traumatic),16,-
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Spinal cord injury (traumatic),Not Available,2
23T259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN,-,CHELSEA,MI,48118,Washtenaw,(734) 593-5309,5,Stroke,111,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,All other conditions,46,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Brain disease or condition (non-traumatic),62,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Brain injury (traumatic),31,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Hip or femur fracture,12,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,"Hip or knee replacement, amputation or other bone or joint condition",53,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Nervous system disorder (excluding stroke),228,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Spinal cord disease or condition (non-traumatic),47,-
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Spinal cord injury (traumatic),Less than 11,1
23T269,BEAUMONT HEALTH SYSTEMS,44201 DEQUINDRE RD,-,TROY,MI,48085,Oakland,(248) 964-7996,5,Stroke,123,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,All other conditions,240,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Brain disease or condition (non-traumatic),59,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Brain injury (traumatic),52,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Hip or femur fracture,106,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,"Hip or knee replacement, amputation or other bone or joint condition",150,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Nervous system disorder (excluding stroke),61,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Spinal cord disease or condition (non-traumatic),43,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Spinal cord injury (traumatic),15,-
23T270,BEAUMONT TAYLOR,10000 TELEGRAPH RD,-,TAYLOR,MI,48180,Wayne,(313) 295-5197,5,Stroke,178,-
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,All other conditions,19,-
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Brain disease or condition (non-traumatic),17,-
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Brain injury (traumatic),Less than 11,1
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Hip or femur fracture,14,-
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,"Hip or knee replacement, amputation or other bone or joint condition",11,-
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Nervous system disorder (excluding stroke),Less than 11,1
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Spinal cord disease or condition (non-traumatic),11,-
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Spinal cord injury (traumatic),Not Available,2
23T275,HEALTHSOURCE SAGINAW,3340 HOSPITAL RD,-,SAGINAW,MI,48603,Saginaw,(989) 790-7812,5,Stroke,34,-
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,All other conditions,Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Brain disease or condition (non-traumatic),Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Brain injury (traumatic),15,-
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Hip or femur fracture,Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,"Hip or knee replacement, amputation or other bone or joint condition",Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Nervous system disorder (excluding stroke),Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Spinal cord injury (traumatic),Less than 11,1
24T001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE AVENUE NORTH,3300 OAKDALE AVE N,ROBBINSDALE,MN,55422,Hennepin,(763) 584-3445,5,Stroke,65,-
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,All other conditions,21,-
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Brain disease or condition (non-traumatic),Less than 11,1
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Brain injury (traumatic),24,-
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Hip or femur fracture,Less than 11,1
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,"Hip or knee replacement, amputation or other bone or joint condition",20,-
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Nervous system disorder (excluding stroke),Less than 11,1
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Spinal cord injury (traumatic),Not Available,2
24T004,MILAND E KNAPP REHAB CENTER,701 PARK AVE,-,MINNEAPOLIS,MN,55415,Hennepin,(612) 873-8544,5,Stroke,33,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,All other conditions,46,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Brain disease or condition (non-traumatic),55,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Brain injury (traumatic),17,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Hip or femur fracture,Less than 11,1
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,"Hip or knee replacement, amputation or other bone or joint condition",38,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Nervous system disorder (excluding stroke),17,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Spinal cord disease or condition (non-traumatic),51,-
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Spinal cord injury (traumatic),Less than 11,1
24T010,ST MARYS HOSPITAL,1216 2 ST. SW,200 FIRST STREET SW,ROCHESTER,MN,55902,Olmsted,(507) 538-4168,5,Stroke,115,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,All other conditions,61,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Brain disease or condition (non-traumatic),16,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Brain injury (traumatic),32,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Hip or femur fracture,Less than 11,1
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,"Hip or knee replacement, amputation or other bone or joint condition",27,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Nervous system disorder (excluding stroke),24,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Spinal cord disease or condition (non-traumatic),12,-
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Spinal cord injury (traumatic),Less than 11,1
24T019,SMDC MEDICAL CENTER DBA ESSENTIA HEALTH-DULUTH,502 EAST SECOND STREET,-,DULUTH,MN,55805,St. Louis,(218) 786-5980,5,Stroke,171,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,All other conditions,53,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Brain disease or condition (non-traumatic),13,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Brain injury (traumatic),16,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Hip or femur fracture,18,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,"Hip or knee replacement, amputation or other bone or joint condition",36,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Nervous system disorder (excluding stroke),13,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Spinal cord disease or condition (non-traumatic),12,-
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Spinal cord injury (traumatic),Less than 11,1
24T036,ST CLOUD HOSPITAL INPATIENT REHABILITATION UNIT,1406 6TH AVENUE NORTH,-,ST. CLOUD,MN,56303,Stearns,(320) 251-2700,5,Stroke,119,-
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,All other conditions,12,-
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,Brain disease or condition (non-traumatic),11,-
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,Brain injury (traumatic),Less than 11,1
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,Hip or femur fracture,Less than 11,1
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,"Hip or knee replacement, amputation or other bone or joint condition",Less than 11,1
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,Nervous system disorder (excluding stroke),Less than 11,1
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,Spinal cord disease or condition (non-traumatic),Less than 11,1
24T038,UNITED HOSPITAL,333 SMITH AVE N MR660104,-,ST PAUL,MN,55102,Ramsey,(612) 863-0881,5,Spinal cord injury (traumatic),Less than 11,1
